epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.077946189232296,0.562946947073391,0.8480881127502523,0.27106395673190614,1
2,0.5441347024307687,0.43206867740099714,0.8735193676133496,0.34185396093850007,1
3,0.44481537283148315,0.3761803971485687,0.8850236977414199,0.37087504602076504,1
4,0.3942374564411661,0.34516075530251134,0.8914076957856663,0.38589754283211375,1
5,0.366450000426556,0.3243440124901917,0.8967108540387365,0.4053809929254594,1
6,0.3433440907657267,0.3152935477637988,0.898367280818893,0.4233364453039701,1
7,0.3262068197562058,0.2975584445057454,0.902195162664031,0.4410063481615235,1
8,0.31234180588568305,0.2923308795024697,0.9034319172958025,0.4524943957265934,1
9,0.3008164250978946,0.2781907012372768,0.9074210699602541,0.46560139640056897,1
10,0.2924672046522206,0.27351652272296306,0.9081729277948352,0.4702151644926535,1
