epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7242846292541905,0.39859024023143313,0.8805809955417228,0.36004926070638166,1
2,0.38840026867894734,0.3222221827202177,0.8969121139752271,0.41451802679443167,1
3,0.3310737672193626,0.2915823520994764,0.9037412989989906,0.44983752500568175,1
4,0.29995422034193064,0.27356554393331906,0.9079891980095475,0.4796413616988186,1
5,0.28458386334943225,0.2619620727658432,0.9110873031102793,0.5005210922342663,1
6,0.2703244458250175,0.25702398311482144,0.9120232686059472,0.5096822242799426,1
7,0.25910016878306985,0.2501731782269189,0.9143292474554172,0.5257282171565293,1
8,0.24928510828393374,0.246409736844444,0.9155014839018338,0.5326440842935087,1
9,0.24157749618470628,0.24202734239971013,0.9160332208687332,0.5448545047437545,1
10,0.2334987966302424,0.23549576905903233,0.9177039740704912,0.5515308467733416,1
