epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.3750901913274114,1.9851088034513018,0.8461862145651077,0.24912014295186075,1
2,1.9540340933289877,1.8231253795636615,0.8758433366367345,0.2840185441925712,1
3,1.8018285242919563,1.6970274725961492,0.8831248554214334,0.29481528533106965,1
4,1.6752244792051898,1.5808000124960857,0.8915130409867092,0.3074340548867845,1
5,1.5620921662612177,1.4795866193874045,0.8948241366030871,0.3112717421085332,1
6,1.4482742155969104,1.3828000619626462,0.8981291369185312,0.3132160823263258,1
7,1.3455615955146272,1.280279976843504,0.8998438387186659,0.314415829815898,1
8,1.2499709858057397,1.1995002424412107,0.9007891196742513,0.3122745175540685,0
9,1.16215272789925,1.1176029116436739,0.900664272796097,0.3139374186154396,0
10,1.0789821584030694,1.04598953216907,0.903347289546181,0.31520458688445085,1
