1,1.927280
2,1.184585
3,0.805390
4,0.616512
5,0.516841
6,0.447554
7,0.397125
8,0.368320
9,0.339726
10,0.315498
11,0.307593
12,0.288001
13,0.272745
14,0.263256
15,0.246932
16,0.242047
17,0.246292
18,0.226946
19,0.221942
20,0.215110
21,0.212049
22,0.208404
23,0.200044
24,0.186811
25,0.179126
26,0.172803
27,0.169079
28,0.175452
29,0.165291
30,0.155093
