epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.6749981280213326,0.380358976117695,0.8838301030976615,0.37077776351620934,1
2,0.3687274773287629,0.3074513820186759,0.9003017420402928,0.429789303157148,1
3,0.3164863286398366,0.2807592218528686,0.9062867525288105,0.4641423973792422,1
4,0.2880115143669157,0.2640220149449031,0.9106709661265562,0.4954828022001632,1
5,0.2738966466038517,0.2547299264658187,0.912927131088072,0.5176853850086589,1
6,0.2608166747271173,0.24955413666018567,0.9139117932736793,0.523538862924076,1
7,0.24996755665472553,0.2441182887209216,0.9161002034614738,0.5357841037317086,1
8,0.24014541984766863,0.24198576475056152,0.9167408343760515,0.5394817682397446,1
9,0.2327217512188458,0.23511802640769877,0.9182193638017329,0.5535369097647581,1
10,0.22450524618662518,0.23214112912100385,0.9186027927321669,0.5590480568647632,1
