epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.6321799193922913,0.36450326631239255,0.8867989253869448,0.38158046270994883,1
2,0.3515042533751054,0.295103460991527,0.9031722837630384,0.44408061877165234,1
3,0.3039091062890497,0.2722925840604995,0.9081285191737466,0.4762538100049561,1
4,0.27766785065680444,0.2563664148264586,0.9129591355253196,0.514237237954901,1
5,0.2645453663985041,0.24832702082146868,0.9144511206153264,0.5309065848100587,1
6,0.25227202930022347,0.2436090570198896,0.915506297710927,0.5336495560316377,1
7,0.2414497898662339,0.2387701889066324,0.9175594612213998,0.5446087990863571,1
8,0.23171355552775955,0.23925873719426535,0.9171218974753954,0.5433444818778166,0
9,0.22432038442512928,0.23036750579506038,0.9197883534078483,0.5607596132764503,1
10,0.21621989179715745,0.22918441127559538,0.9192230840711222,0.5649868111310782,1
