epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.3092002415705144,0.621556233188506,0.8730410425691875,0.2885554137386956,1
2,0.5825743792677535,0.42792414174907784,0.8928752339544078,0.3639222511712808,1
3,0.4294274179383902,0.3501324922768938,0.9012211960064771,0.4008776417871421,1
4,0.3539781728565252,0.31566006867754026,0.9065932755194314,0.41751296495965223,1
5,0.30823547351496605,0.29393581695062476,0.9104915901276497,0.44475120657556433,1
6,0.27862530329440693,0.28999757738646076,0.9103802974901161,0.4477876691432799,1
7,0.25197093637701484,0.2717355125925904,0.9135643446910751,0.4641450481319527,1
8,0.22996158365763988,0.27108367346979245,0.9136270392149647,0.4826654536142042,1
9,0.2128803784625195,0.25891217015793955,0.9162040700180855,0.4955710953959309,1
10,0.20175659474143265,0.2550438168993869,0.9172219359858681,0.5050058460676292,1
