epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7459526583702675,0.3510977618626919,0.8976433693640646,0.38253442520448616,1
2,0.34074045197628616,0.2805486551284148,0.9111543842793153,0.43346823048373856,1
3,0.2779837867098522,0.26172898936400024,0.9131835116030872,0.47887376954154026,1
4,0.24422109770390035,0.2480190275174291,0.9164524165650235,0.5021935622096613,1
5,0.2203160958676508,0.24072535572671314,0.9193407513090932,0.5216351898233218,1
6,0.20152143485688812,0.24122256128816874,0.91829661475858,0.5285661169514424,1
7,0.18404410711333666,0.24200774789418059,0.9186795015193893,0.5330908558903286,1
8,0.17037751330732898,0.24279087813994765,0.9196845032806191,0.5381993310790927,1
9,0.16330394960524014,0.23282805195486883,0.9219086966636524,0.5631161485045562,1
10,0.1534393933259086,0.2334145449132008,0.9229161628322679,0.5573833732674855,0
