1,0.733905
2,0.337356
3,0.277073
4,0.245480
5,0.219127
6,0.201943
7,0.185611
8,0.173353
9,0.156259
10,0.148067
11,0.142031
12,0.136658
13,0.155907
14,0.145903
15,0.128052
16,0.120472
17,0.116706
18,0.112841
19,0.111384
20,0.109309
21,0.108307
22,0.107921
23,0.109629
24,0.108272
25,0.104073
26,0.099102
27,0.095746
28,0.093913
29,0.092793
30,0.151277
