epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7339054348289205,0.3442416563730381,0.8986940448088409,0.3845825116787918,1
2,0.337356044649677,0.2786623623377542,0.911257100779147,0.43699345657052646,1
3,0.27707316240930846,0.2594293689463052,0.9136922802931527,0.48429844056823207,1
4,0.24547981052448387,0.248473522821153,0.9170983705995541,0.5062014590455466,1
5,0.21912674266136006,0.24363344793444847,0.9180008037253954,0.5156802044943194,1
6,0.20194346289868795,0.24050976225697657,0.9186078201232335,0.5348158410837155,1
7,0.18561094575426926,0.23786005367741772,0.9191743873811827,0.5428313412603883,1
8,0.17335252075004515,0.24805315187850197,0.9177608197341858,0.53181594144671,0
9,0.15625934987238133,0.2321314235916048,0.9217958596641571,0.5566025021702573,1
10,0.14806688526831943,0.23873905021281133,0.9217096382644263,0.5554675952191047,0
11,0.14203126580224554,0.2412626940060111,0.9215932853770609,0.5549945209925877,0
12,0.1366575244355699,0.24019086350903698,0.9224443931117513,0.5649852451544474,1
13,0.15590735832035102,0.2377005009078402,0.9208872162317042,0.5601594391344791,0
14,0.14590303570272622,0.23749003464087823,0.9220017855452978,0.5836562128219779,1
15,0.12805154165046362,0.24468167102112262,0.9231965795339838,0.5870865102273706,1
16,0.12047226857281244,0.2393080880552089,0.9249750930560229,0.592793903190234,1
17,0.11670597568004021,0.24110249609436996,0.9252778372886524,0.5951387470679192,1
18,0.11284074961898627,0.24497792965069434,0.9244635642296853,0.5951066191610487,0
19,0.11138379688060918,0.24537600819547917,0.9247961113622981,0.593596514176167,0
20,0.10930860596730874,0.2527548015157756,0.9249981763385347,0.594666408990777,0
21,0.10830721728097856,0.25601742377512227,0.924051679608639,0.5975984877779479,1
22,0.10792125578626499,0.25974784458549954,0.9254167477182873,0.6014854917512222,1
23,0.10962862389133372,0.25527935177288336,0.9222751211831258,0.5925222111266245,0
24,0.10827166693336465,0.258135003846234,0.922718665224386,0.5994943203860621,0
25,0.10407284390689867,0.2571690446756088,0.9248843864348503,0.5992336106027093,0
26,0.09910245381531173,0.25124254868858437,0.927197610642034,0.608256477129906,1
27,0.09574551851799926,0.25971786605637937,0.9261545912895357,0.6104323837236145,1
28,0.09391346893999188,0.25546833559930887,0.9268586231914535,0.6162944699087869,1
29,0.0927929310397406,0.261400772436631,0.9269022924903264,0.6123774328966242,0
30,0.15127722096266807,0.24381656517571748,0.921564238228676,0.6021253251574358,0
