epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5512116145750943,0.32763060129186183,0.8942436043699529,0.41112544187402006,1
2,0.32074087074561336,0.27308907234492247,0.907920030308925,0.47190689983763007,1
3,0.28168274671661025,0.25646620154541244,0.9116375395619533,0.5111792629601899,1
4,0.25950749157336067,0.2486331202139925,0.915108936664073,0.5397337705354225,1
5,0.24752131968275684,0.23781363978921805,0.9167966778474091,0.5498225364430543,1
6,0.23547023030720707,0.24591629251256125,0.9143772869700538,0.5468648548586281,0
7,0.22507729147333544,0.2309877456518073,0.9195503902306948,0.5628951651084992,1
8,0.21552433329055032,0.23473116771529853,0.9182393583603213,0.5492728882609935,0
9,0.20824442753754932,0.22393470705758836,0.9213401250210296,0.5703557284004639,1
10,0.19861521845947758,0.22613354522639617,0.9202311909856578,0.5752745063440236,1
