epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.0242463955962586,0.5490747106989813,0.8397480488465259,0.23779721010416252,1
2,0.5251125258411748,0.429188608722122,0.8665321319292564,0.29718802415911844,1
3,0.4234502920586548,0.3779275638739482,0.8782586201684471,0.3649452458691951,1
4,0.36723522385976903,0.31765681248494143,0.896367660666218,0.4083631342082911,1
5,0.333973518316587,0.30576042283431676,0.9011615244889805,0.4243696028952999,1
6,0.3162047364764672,0.30129530291858947,0.9012191587630384,0.4454390266143146,1
7,0.2908677772318828,0.2924456788505231,0.9008082106167985,0.45513405595512874,1
8,0.2745043165585942,0.286768779098426,0.9046535404662265,0.47322670263625743,1
9,0.26683851766882927,0.26399417744992076,0.9087778412317042,0.4919074400787171,1
10,0.24906677229138294,0.2602153156920365,0.9103971868953987,0.4933377093626997,1
11,0.24630764968537933,0.2583111075742088,0.9094440855537096,0.49124175644537926,0
12,0.23180508510370582,0.2809484246441365,0.903489945875042,0.4768222104535069,0
13,0.23357517819879195,0.25334270793849334,0.9118818444807789,0.51085788210558,1
14,0.21290222953731933,0.2585696638593122,0.9104186600984185,0.514358290182725,1
15,0.2112666715810823,0.25640225919868553,0.9112869858260431,0.514580049503377,1
16,0.20473510567061276,0.24150843549304182,0.9164455326537264,0.5311726607643892,1
17,0.2004853015228174,0.24402587109747997,0.916678747739317,0.537690402590053,1
18,0.18696842214847942,0.24254014299904192,0.9166644870352456,0.5388182408121728,1
19,0.1941111973250722,0.2993091047211258,0.8984801506771535,0.4937609617560435,0
20,0.1915211477933831,0.25856983017873314,0.9125978369732083,0.5302905149550399,0
21,0.17425051337532654,0.2397605425215666,0.918028980116504,0.547499997149789,1
22,0.16997379310073352,0.23979780801934156,0.918829403205964,0.5519338741887057,1
23,0.1614451869249985,0.23993250306490133,0.9182904373107336,0.552181029715594,1
24,0.15677302358289974,0.2440656548714413,0.9185516480642244,0.5595685640194461,1
25,0.15299465731237266,0.24559761601854943,0.918634435722998,0.5533452291351876,0
26,0.1502710109540257,0.242960542921744,0.9200602432600101,0.565064884653105,1
27,0.15073296832573357,0.266579451824101,0.9144195926301733,0.5496024336697969,0
28,0.16683762491991957,0.24879726270166092,0.916789301054635,0.5425011754601478,0
29,0.15088098065798605,0.2428695172031346,0.9210872275351194,0.5780150181054746,1
30,0.1408389944535578,0.2517293686420728,0.9178974136208782,0.5689436803151732,0
