epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.6632427837356434,0.3759702638212797,0.8846343213744953,0.3737146380639021,1
2,0.36398617757913965,0.3039858872283997,0.9010822362886944,0.43334696378810217,1
3,0.3130362554933693,0.2783138519742126,0.9068326351941033,0.46757697710554263,1
4,0.2851968405927358,0.2617156292195275,0.9113520626104055,0.5001973593473515,1
5,0.2713088383591247,0.25295960492032055,0.9133532599838072,0.5221888658936634,1
6,0.2585298549671981,0.247877255663737,0.9143680536570491,0.5264089356468236,1
7,0.24769947896808606,0.24270407035244906,0.9164856039178163,0.537957939074047,1
8,0.23793297993030496,0.2411018259432242,0.9169340274856999,0.5407112911894159,1
9,0.23050064224281325,0.23356544285571432,0.9187407995457604,0.5553829062024727,1
10,0.22230883367565069,0.23127118739754482,0.9188257065948856,0.5606722737323789,1
