epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.5603455196873166,0.7912830185761843,0.8608076585895441,0.2762032099117537,1
2,0.7347142213370549,0.5299515654389342,0.8822577783268842,0.3180580814968307,1
3,0.5380259754277751,0.42025397370994333,0.8945668031838829,0.36751519752835093,1
4,0.4366619613399903,0.3678286051124455,0.9008901110889131,0.3941834214677335,1
5,0.3755061177896347,0.33354013945661676,0.9054970578261693,0.41698133378624447,1
6,0.33516487517289534,0.3192920787498094,0.9063126123769768,0.423887639127728,1
7,0.3030393182048881,0.2976932680061335,0.9099656691621804,0.4414115400791201,1
8,0.2775271630619866,0.2921404978949802,0.9101557406891403,0.44613661672605914,1
9,0.25580587356821677,0.28057520767400596,0.9121394571994869,0.45787827895741784,1
10,0.24010625736137806,0.27508358847886366,0.9131310690139216,0.462836200475365,1
