epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.8018716572913533,1.391672325968582,0.8366663895577473,0.34810000859890017,1
2,1.184246392240441,1.0270541218857745,0.8749894359070071,0.4463337674095423,1
3,0.8965378525518457,0.757955456165093,0.8884620224964249,0.4641655732869024,1
4,0.6817191585086702,0.6470436518798767,0.8906087841994028,0.47613996968233047,1
5,0.6025585890738212,0.5750778623095752,0.8915069621151581,0.48830646843393893,1
6,0.47660590941744035,0.4746589737256154,0.9029589810891235,0.5110847378258118,1
7,0.41095761316449514,0.4596040012618254,0.9030404051091436,0.5324211203230285,1
8,0.37359133685444856,0.4332577770282571,0.9039745469433462,0.5329185415966111,1
9,0.34862414836162037,0.41487274083282555,0.905074066942505,0.5404981454418794,1
10,0.32016679035310547,0.48273043408689076,0.8846616270083277,0.516121753605597,0
11,0.3010297857861272,0.40139475805762637,0.9022868057600101,0.5399544654478104,0
12,0.2687535995633793,0.39681827969859135,0.9016854082110111,0.5527889285989253,1
13,0.2591039404503515,0.374429964361409,0.9030419494711053,0.5434170111173853,0
14,0.23717397289061273,0.3788175707630322,0.9080337216363139,0.5565278135414048,1
15,0.21773801586655217,0.3808195407265449,0.9138324722146282,0.5568015754150779,1
16,0.21454906098860257,0.3779702243541805,0.9146794397449108,0.5559942218012764,0
17,0.2057141993538036,0.3916227279248501,0.910109754847325,0.5561748216132542,0
18,0.2369046423386309,0.39183817320524605,0.9040848209591605,0.5476988923356645,0
19,0.21095211203657868,0.4053168308044988,0.914296306543363,0.5647706621735131,1
20,0.18427508878042495,0.3745895519471586,0.9176211042648048,0.5896782881766179,1
21,0.16930091288880206,0.3710220811103908,0.917512916780577,0.5957935209658592,1
22,0.1627576913541808,0.37608667470083584,0.917658218240032,0.587960619042791,0
23,0.1563959867914571,0.38903110044159767,0.9195033200496299,0.5948393079143104,0
24,0.15642205275039026,0.38521143573450367,0.9139913936322341,0.584657059951494,0
25,0.15042281599756688,0.3996206137726477,0.9228894815149731,0.5982302004682521,1
26,0.1483810692324122,0.39491304061294086,0.9157698414367429,0.600905299122414,1
27,0.21066634693679667,0.4032795073848072,0.9059833346914956,0.5589840939417169,0
28,0.18826699876192038,0.3778230392275075,0.9149992048178835,0.5898475714592181,0
29,0.15013578874838776,0.38734583297937425,0.9156361391213829,0.5968958143596126,0
30,0.13914701810561336,0.38637724715318844,0.9183992983996467,0.6019208429665422,1
