epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.739762331766816,0.351217452722475,0.8970630507129038,0.37965350630337835,1
2,0.3395133626565247,0.28044080898707197,0.9109038033363476,0.43669838669487404,1
3,0.27756799147204414,0.2615580630575183,0.913768496198898,0.4807658973643935,1
4,0.2421782107644219,0.2478285247151656,0.9170762895093792,0.5035540007163665,1
5,0.2193084114056429,0.2434767114442258,0.9182852291964586,0.5186090803776134,1
6,0.2052282521447321,0.24357027280699678,0.9181914667101279,0.5272044038514776,1
7,0.18737292783767004,0.2456649535036023,0.9188023768716352,0.543494754225955,1
8,0.17609250795023507,0.24868394871659746,0.9185139919193724,0.5336815197134473,0
9,0.16294176751283004,0.23376922670395828,0.9219210844181107,0.5590297756095189,1
10,0.15094130966253705,0.23508147987590985,0.922850149573099,0.5570593543858157,0
