epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.8721033849408343,0.3905437477985911,0.8951861909067967,0.36558932778988235,1
2,0.38123654178829103,0.3055660418594509,0.9068009429151245,0.4131276231317242,1
3,0.30278335448552396,0.2749688344159004,0.9116697082930266,0.45028085084147845,1
4,0.25967817761069106,0.25707691785544756,0.9157144415587146,0.48802636491035395,1
5,0.23185464126517008,0.25215459242964494,0.916991497465932,0.5057330771287005,1
6,0.21172527540988703,0.26002945374913045,0.9132729695911844,0.5089271773541627,1
7,0.19237629328707198,0.24362012784060688,0.9180970963366419,0.5278397932765315,1
8,0.17850271956625607,0.25041350154745146,0.9174439298031628,0.5230586142888619,0
9,0.16377346919099195,0.23577591712670565,0.9212866638101447,0.5491596935461548,1
10,0.15535365894847694,0.24496921221067575,0.9195647659404441,0.5453197057639642,0
