1,1.801958
2,1.205640
3,0.890794
4,0.686851
5,0.555055
6,0.474005
7,0.434227
8,0.395194
9,0.356877
10,0.312294
11,0.293218
12,0.286143
13,0.265120
14,0.239664
15,0.225638
16,0.226329
17,0.212676
18,0.202925
19,0.190195
20,0.190082
21,0.178887
22,0.177797
23,0.169341
24,0.157768
25,0.206565
26,0.189037
27,0.151178
28,0.139946
29,0.136798
30,0.138957
