epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7580106547797536,0.35045918344970023,0.8989284428099764,0.38416933662638003,1
2,0.3451480251795186,0.2829223887275398,0.9106124446658395,0.4283674494262161,1
3,0.28068152761491416,0.2629311489866367,0.91342715934661,0.482553121898932,1
4,0.24424226389647974,0.2481928158295748,0.9170388305171181,0.5014245493773145,1
5,0.22019493990723688,0.24279398805039407,0.919098302910498,0.5144534712240669,1
6,0.20048360457417141,0.2492571031702319,0.916805138979433,0.5294089362222236,1
7,0.19052556350516567,0.244797974905127,0.9192724707951295,0.5276915582231826,0
8,0.17785747741081606,0.23795659376827255,0.9202722644420844,0.5385519232291225,1
9,0.1577659912793205,0.23128438571500587,0.9231515958845053,0.563251366004256,1
10,0.14974285363549744,0.23659356439819568,0.9222238943682706,0.5564042106328664,0
