epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.3457688108417276,1.9653258326878298,0.850976217482966,0.2540091604769901,1
2,1.9281376292421741,1.7938704001309893,0.8790118252123991,0.28670010037956933,1
3,1.7678157399786183,1.6576129271878208,0.8846312490799546,0.29716802332432446,1
4,1.6321946479525435,1.5345562499111787,0.8935038385609438,0.30862837360003637,1
5,1.5080307665172645,1.4193391341059236,0.8965549556275235,0.3112974022959373,1
6,1.3876848121417313,1.322348013379853,0.8990081910329745,0.3139748033694818,1
7,1.279808056378573,1.2127134986071375,0.9004345078808462,0.3132954522219548,0
8,1.1787669004492898,1.1295660674812655,0.901909159972241,0.3131255140346264,0
9,1.08659712363989,1.0428655160387945,0.9016967609143675,0.31476218529650507,1
10,0.9999167492667059,0.9716610353374866,0.9039685502187079,0.31664063416081195,1
