epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.423932599796893,2.0236347029700092,0.8328819962882739,0.24116487926349842,1
2,1.9947849647583542,1.8680925504034975,0.8709178570301985,0.27837384039875956,1
3,1.8522592206568869,1.7523544656155408,0.8794426529115494,0.2889886955795076,1
4,1.7382702404970118,1.6518573947100428,0.8876026014941538,0.30151925567283816,1
5,1.6394427861635046,1.560187381337501,0.8939946992240074,0.32870084370637537,1
6,1.5426706530218888,1.479163268533401,0.8991141605505552,0.33617705529189074,1
7,1.4467815542349338,1.383638726429535,0.900988309508538,0.3385771232099941,1
8,1.3590846955575795,1.3087543828330161,0.9027737726594044,0.34101465194755565,1
9,1.2789592244277164,1.2341558785650322,0.9015112403263795,0.3410467143919858,1
10,1.2025915184675164,1.168081203989514,0.9044400570691032,0.3426491913124915,1
