epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.8858885421156482,1.4368620148257003,0.884070629258496,0.29165929329603363,1
2,1.2089562487826704,0.9504730051651618,0.9021691713808042,0.3306322669580786,1
3,0.8116514570935909,0.6500386455338223,0.9083201514920508,0.34674741607172377,1
4,0.5890264684270514,0.49996718254897987,0.9101725808062753,0.3567450989184004,1
5,0.46518036071774777,0.4260280070523073,0.9132089771460716,0.38460356510211996,1
6,0.3847607363368652,0.3695839346658494,0.9181315651812753,0.389540995665768,1
7,0.3338004714222506,0.3373561690825954,0.9167951663442127,0.3941820336825937,1
8,0.2886062018929028,0.30297172599012084,0.9208996532743102,0.4131807460955605,1
9,0.2587003139497132,0.2809169053790707,0.9250117305791554,0.46693995156011797,1
10,0.2311776631938265,0.29161545782679665,0.9198450183483344,0.4772074544564246,1
