epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.850057221693566,1.3778371032763619,0.8859576424230317,0.29042015812276367,1
2,1.140923975375008,0.8820448800981606,0.90124569221589,0.32480947828696094,1
3,0.7505936407369499,0.5937025195657004,0.9072018691379963,0.3419007506968033,1
4,0.5432369100943298,0.4663197104574694,0.910006167590217,0.37050498330780246,1
5,0.43665770840628804,0.3921497195036543,0.9152529237729222,0.38296301489253365,1
6,0.36542903202527627,0.3463129414443533,0.9185251310407554,0.39989563706128206,1
7,0.30761233262752796,0.31273854621165853,0.9198076250736036,0.40277278366500646,1
8,0.27411909915491806,0.2923279872332094,0.921773515703861,0.44332887417729266,1
9,0.24770353230439182,0.27616722647145814,0.9238380154883076,0.47081757491401705,1
10,0.22882875473449593,0.2716963781121602,0.9232995424745541,0.4848668468290318,1
