epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.8754243477327197,0.39386290464234386,0.8944312443482924,0.3645220245165905,1
2,0.3814882268902433,0.30175287133110323,0.9081261369132739,0.4183612025923875,1
3,0.3029558040607513,0.27289875467404384,0.9126434942273721,0.4521863284681036,1
4,0.2600882744019514,0.2574101881416136,0.9157108435239317,0.48516634088959004,1
5,0.23150513211431806,0.25137187999799787,0.9168207961810229,0.5059144185232,1
6,0.21051555302773214,0.2569284550795485,0.9149491444891907,0.5099117025497647,1
7,0.19103442841956658,0.24683925254749256,0.9176409181001851,0.5245343316514431,1
8,0.17715855759506507,0.24852743712761521,0.9187952793783647,0.5284610805244043,1
9,0.16786360617403864,0.23617977782341865,0.9213488161644094,0.5516277888802327,1
10,0.15749932634165084,0.23829553840859902,0.9212824743175891,0.5493891761069751,0
