epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.1438886615439559,0.523276922920992,0.8821752371088493,0.3080623793281523,1
2,0.4952419292990922,0.37183277499467177,0.8993850317809976,0.38957791306637474,1
3,0.3724888307220918,0.315767140560163,0.9058452785897544,0.42220199521158075,1
4,0.3112725323490753,0.2893287895665997,0.9107718261061575,0.43884145668807023,1
5,0.27330160491724664,0.27343906757006897,0.9134230684303499,0.46206348582298395,1
6,0.24697755731106125,0.2751913859658094,0.9124587622497476,0.47926292778127305,1
7,0.22424435578462015,0.26061365363334743,0.9151391338692378,0.496947237092698,1
8,0.20589686110465416,0.2602436125358695,0.9148496974364906,0.504294244088494,1
9,0.18952802351720396,0.24934786100888157,0.9184908429193304,0.5190949690273123,1
10,0.179976546441699,0.24714629119450118,0.9188399344401917,0.5238829485863518,1
