epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.1493346915601,1.7848843085813972,0.8734109994059135,0.2828412717178669,1
2,1.6928390838511453,1.522373941833527,0.8917581016571332,0.31003897024731936,1
3,1.4301041226781448,1.2860536543228744,0.8982104459328735,0.33349735565265226,1
4,1.204996495336675,1.088706129973862,0.9014751121141067,0.3338424213694766,1
5,1.0176031487294308,0.9173875432636985,0.9056504425418489,0.33582177327254414,1
6,0.8487126813611491,0.7842278523849446,0.9082711262144599,0.3357529004569195,0
7,0.7161940207558345,0.6609747103374065,0.9064413530188005,0.32615763447787605,0
8,0.6126552218547505,0.5820098267429449,0.9118160119448183,0.35254320978907444,1
9,0.5325722867959927,0.5219952645404502,0.9142691816327388,0.3590175532338413,1
10,0.466330762930019,0.47643071629638467,0.9145373420150572,0.3632419721587165,1
