epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.6299512743068046,0.36381942238332765,0.8868453876808546,0.3818745019787248,1
2,0.35059369065333473,0.2944855562450106,0.9033156958434977,0.4447956275674351,1
3,0.3033105378673633,0.27184727675661263,0.9082396803762197,0.47700614965178756,1
4,0.27713858016040716,0.2560174737932865,0.9130644642969802,0.5150641802692822,1
5,0.26407312691492285,0.24801304529284404,0.9145335961158311,0.5313831988583947,1
6,0.2518253534150428,0.2433975322891533,0.9155483405009253,0.5340719744759298,1
7,0.24099742716883524,0.2384696783721046,0.9176528786906964,0.5451454176428853,1
8,0.23128965960987158,0.23901784728866568,0.9171463443966605,0.5434430293033788,0
9,0.22386780799076553,0.23018378761382635,0.9198971323498486,0.5612479062885065,1
10,0.2158094397229321,0.22901028226233747,0.9192606909278264,0.5654890259098179,1
