epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.8729414392736188,0.46500075794004336,0.8675196199686659,0.32091119134104573,1
2,0.4515183227488717,0.36584958470204637,0.8873568672190444,0.3739463271932582,1
3,0.3768573910218401,0.32638676919815196,0.8958443684019599,0.40756008150519674,1
4,0.3381647596282292,0.3026318568159722,0.9012710756119616,0.4394533190834483,1
5,0.3180909616560766,0.28608908968530145,0.9053562580175387,0.45746805294137904,1
6,0.3004206030378425,0.28143580203743035,0.9063850166659657,0.46907343982554833,1
7,0.28681178013189734,0.2687658182223745,0.9094218073109438,0.47927476928535084,1
8,0.2758186883628168,0.2652769885345551,0.910663819345138,0.493059405662957,1
9,0.2669211210183193,0.2572260754907436,0.912314676564603,0.5135104041625536,1
10,0.2595307852048239,0.24887547167682392,0.9143940613696585,0.5220975128226507,1
