epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5993089706767863,0.35094634793488205,0.8893951457089081,0.3906170978315165,1
2,0.33855577327296005,0.285970864554273,0.9052091164672359,0.45491984205721797,1
3,0.29478701225606563,0.2658574328849325,0.9096167419351446,0.4871168485286593,1
4,0.2698945401094869,0.25163685601620783,0.9144585466962483,0.5282961070957921,1
5,0.257536715942497,0.24434596819559948,0.9152358207856662,0.5375906250473358,1
6,0.24545069942758158,0.24241407793190725,0.9156538664251767,0.540223601573703,1
7,0.23469820582554016,0.23431885795991161,0.9187968565990915,0.5525829490868482,1
8,0.22496031687695786,0.23797877379574012,0.9167094213965764,0.542865529425908,0
9,0.21757066659704502,0.22813812415660792,0.9204853699634085,0.5674222068009779,1
10,0.20968897212810297,0.2283958355077664,0.9191421857913442,0.5705061602841195,1
