epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.829035715521304,1.011603626075375,0.8460098122844465,0.2572605312716025,1
2,0.9253513240621807,0.6682973027550195,0.8703860707751514,0.28896099101378037,1
3,0.6806528186669828,0.5249943827876814,0.8834518658521198,0.3233555969446745,1
4,0.5527244968629156,0.4494374100003557,0.8917812999453231,0.35393906006012005,1
5,0.470618556811654,0.39762631166992085,0.8983874561006898,0.3871760499931742,1
6,0.41564756227004584,0.36802898381471955,0.900603845527002,0.3961936520376765,1
7,0.37329131028118273,0.34059133540091896,0.9037080459286676,0.40702474728700944,1
8,0.33944470824695067,0.3256203037251695,0.9055182353003028,0.4179949599205512,1
9,0.3131659420128228,0.3098285183370675,0.9080892365200202,0.4316615602045218,1
10,0.2924233791947605,0.29951719115431824,0.9100061511608345,0.43826540113439366,1
