epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5843853399347922,0.34395203543864544,0.8908239926816959,0.3968056539075561,1
2,0.332980353898784,0.2818992012763248,0.906088285587357,0.45962926444703894,1
3,0.29061913380064897,0.2630689510346101,0.9102427178404694,0.4966835519388571,1
4,0.26643784932426423,0.25020796293204756,0.9148556120142161,0.5329723820062212,1
5,0.25440977596964065,0.24218797194364095,0.9157222290860532,0.5417954315567499,1
6,0.24238814062814065,0.24408841909261603,0.9151207822489065,0.5412265149349785,0
7,0.23164757575135786,0.23284315296811017,0.9191379634400235,0.5567145585108536,1
8,0.22174826982883936,0.23712907719499812,0.9169337153274311,0.544979313964693,0
9,0.2145220340500763,0.22732241838809458,0.9207567505047106,0.5695298684672413,1
10,0.20633958767104968,0.22734457930276725,0.9196290705438257,0.5730772084009312,1
