epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.0323906708821884,1.652420397241215,0.8770983443125421,0.2878831175890608,1
2,1.4912251800038145,1.2874945042752641,0.8947329371004374,0.3075796438969104,1
3,1.1543963399603612,0.9726920248201044,0.9020680978192295,0.31107781803161655,1
4,0.8831915709903437,0.7745432863325322,0.9034097047705669,0.31768784551476636,1
5,0.7016265944257709,0.6203168808691916,0.9070820660802911,0.3354271937927086,1
6,0.5674282285136188,0.5214835357216775,0.9123018287874327,0.36190445019386785,1
7,0.4700658490935187,0.4505958176076332,0.9143811807337231,0.37597154949049805,1
8,0.4034200376244143,0.39697781385675895,0.9195872249064182,0.4141767484926324,1
9,0.35147242090729314,0.36741280455448105,0.920100462388543,0.4205933809580518,1
10,0.30996413788461974,0.34599693510606183,0.9213811656186911,0.42879318820008017,1
