epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5493510046418915,0.32770864410804706,0.8942051924735027,0.4122740973739252,1
2,0.3200535629728775,0.2726281440915843,0.9080164543552321,0.4727459458990941,1
3,0.28119904971315146,0.2559470578847631,0.9117537938730232,0.5122274152604316,1
4,0.2596486825007437,0.24823725628660312,0.9150950702651833,0.5410128164604798,1
5,0.24717416810203738,0.2376450991325712,0.9167683535918574,0.5504476062275053,1
6,0.23495831598590985,0.24221655481756937,0.9155672507202641,0.5503909706736874,0
7,0.22466109856391964,0.23101152569897884,0.9194975533363475,0.5622211411748921,1
8,0.21501794674890348,0.23375488320317916,0.9184307606672695,0.550916473791005,0
9,0.2077124195264824,0.22514669328406553,0.9209857103802154,0.5675948890013566,1
10,0.19781739705147644,0.22635750737276886,0.9202291044540714,0.5744463802099382,1
