epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7551443417479548,0.3529224277023993,0.8977816061890141,0.3809244152718436,1
2,0.3444312961011744,0.28091121834989835,0.9107968973439603,0.4276782061290646,1
3,0.2793141083482455,0.2622138601533497,0.9130461126766487,0.48118495537662115,1
4,0.24232087420110504,0.24594897503085925,0.9175856332278348,0.502348788625878,1
5,0.2192109886158531,0.2439885865270209,0.9184509030903012,0.5137831716690023,1
6,0.20006900813327833,0.24809429941957123,0.917546514867934,0.5310202392897684,1
7,0.18868879287452928,0.24611848536603062,0.9171129270325118,0.5330327887190986,1
8,0.17467903144903124,0.2459282804466032,0.9186403503007234,0.5329294701197471,0
9,0.16133029895215203,0.23094465678825996,0.9222695844811996,0.5623039794124446,1
10,0.1498328921733964,0.23984560657237453,0.9210230215080333,0.5528189064167564,0
