epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5426454881974011,0.3259499574413531,0.894455214817463,0.4147527369733087,1
2,0.3175521397758989,0.2706797763925863,0.9084775942652255,0.4757471362597256,1
3,0.2794035674143575,0.2545433236965421,0.9120495556180602,0.5148689623015172,1
4,0.2580670864792903,0.24780274993798934,0.9152197528495121,0.5430511956037055,1
5,0.24587816605250468,0.2366930653076634,0.9170622588166638,0.5523294228614188,1
6,0.23347513521968236,0.24095596310909473,0.9159549348607839,0.5521349070308521,0
7,0.22315442146233608,0.23010511969092076,0.9196932601415293,0.5644372860634366,1
8,0.21374469175784477,0.23390396336447022,0.9185732691316875,0.5552288029781434,0
9,0.20647949371148694,0.22454597954393876,0.9209959623149394,0.5662028085318996,1
10,0.19607197857576483,0.22527100996165705,0.920611514762786,0.5740260519505828,1
11,0.18955604450447733,0.23205876865826577,0.918996703608681,0.5668618102920259,0
12,0.18521917570775678,0.22614166692079798,0.9191271036181443,0.5765986660730542,1
13,0.18099319823612361,0.23640622074238224,0.9184201472861289,0.5691142457886234,0
14,0.17260700848051264,0.2351969899471804,0.9195197987203483,0.5771622488397848,1
15,0.1703300760468943,0.22636221820541216,0.9214612095705754,0.5811018398609581,1
16,0.16694897780020765,0.22525149469500755,0.9221030234006982,0.5949227893345468,1
17,0.16777680723075508,0.22538048871272667,0.9224765947015898,0.5916651862998653,0
18,0.16860589145531812,0.233308721138202,0.9206299649594128,0.583598562033917,0
19,0.15557274655279252,0.23001907517178383,0.9218956024457436,0.5857276385996057,0
20,0.15708340014999314,0.23215097293237658,0.921743860668321,0.5911885078159953,0
21,0.15330340250795452,0.22764451097832394,0.9235101343003449,0.5903522788784014,0
22,0.14885494538859065,0.23986744658061346,0.9200076856651666,0.5864183644823596,0
23,0.14750571750359961,0.22909583400027428,0.9234811857282554,0.595853502283815,1
24,0.14920983150370906,0.2375707561563836,0.9218658816926733,0.5901938020965516,0
25,0.14624945384468419,0.23025771034919076,0.9236564050933714,0.5989402736137901,1
26,0.1442614127584328,0.22857808228456797,0.923935310291891,0.59782357254092,0
27,0.13928340219096522,0.23003833262628373,0.9243764392139132,0.6056468398424831,1
28,0.13648222640367186,0.2313571261846201,0.9253015284583194,0.6100401334115311,1
29,0.13506412366812232,0.24328723652125367,0.921284429414115,0.5988085212963241,0
30,0.13674110310464074,0.23406630427567826,0.9245473212220306,0.6074967607801843,0
