epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5436404131167514,0.3261531698912342,0.8944443714249664,0.41453306040324295,1
2,0.31790785851218833,0.27097285928989323,0.9084000640088745,0.47519918018927043,1
3,0.2796711551116951,0.254724934837539,0.9120028304540293,0.5144238141748739,1
4,0.25827075520977527,0.2478500850107596,0.9152124253448856,0.5427228047327994,1
5,0.246103791719166,0.23682504332803622,0.9170326694986541,0.5520646606784753,1
6,0.2336922942610018,0.24109294328683156,0.915897037716605,0.5523304169828713,1
7,0.2233683297757583,0.23005262969881496,0.9197251660024814,0.5645532061920332,1
8,0.21388264551568367,0.23348000390933948,0.9187597426238644,0.5560875810474376,0
9,0.20655940031155534,0.22437060059801567,0.9211515814266488,0.5673106179160231,1
10,0.19644674334096363,0.22504430539996273,0.9208392424345979,0.576680490681982,1
