1,1.801872
2,1.184246
3,0.896538
4,0.681719
5,0.602559
6,0.476606
7,0.410958
8,0.373591
9,0.348624
10,0.320167
11,0.301030
12,0.268754
13,0.259104
14,0.237174
15,0.217738
16,0.214549
17,0.205714
18,0.236905
19,0.210952
20,0.184275
21,0.169301
22,0.162758
23,0.156396
24,0.156422
25,0.150423
26,0.148381
27,0.210666
28,0.188267
29,0.150136
30,0.139147
