epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.831557455524632,1.3537891665185284,0.8827220233901834,0.2870464322826206,1
2,1.1010973533288537,0.8336687951197053,0.9003057836684051,0.3045536202284489,1
3,0.715812061245039,0.5600703263988726,0.9081274184051144,0.3281797669209084,1
4,0.5250500497115724,0.4530487605251502,0.9074961193798368,0.3370072681677624,1
5,0.4236866904732038,0.3833685195622502,0.9112768817557622,0.35229304495388036,1
6,0.35219328910132425,0.3385737772985872,0.9160269777033563,0.3656543115936035,1
7,0.30445290132906105,0.31057953954866085,0.9165700345148469,0.38792058200403345,1
8,0.27243357012956515,0.2898287911514575,0.9219052957814603,0.43985177578310086,1
9,0.24406551681433897,0.272439948963766,0.9252141570018085,0.47944642407901655,1
10,0.2249259711835075,0.2773490072419794,0.9219703397070576,0.4899748119030067,1
