epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7852429668015093,0.36028929682471067,0.8978910258769347,0.38010784046909735,1
2,0.3536956568812875,0.28690661584223903,0.9098415944650067,0.42597499796545946,1
3,0.28556476578507234,0.2663835839419795,0.912768899704534,0.47055867833556164,1
4,0.24789891827403096,0.25004607892293146,0.9169049474785498,0.49930876305427146,1
5,0.22224902196786672,0.2457524834258399,0.9178693358060649,0.5120576267612839,1
6,0.20437935299334625,0.2623074892833127,0.912886074061028,0.5161755070140888,1
7,0.19140649518272423,0.24933965706728992,0.9171021164987803,0.5181921289824445,1
8,0.18277844404845567,0.2514398564279962,0.9167314696279862,0.5244736154533459,1
9,0.16068817307344602,0.231364666011741,0.9225704064760682,0.5575044055449155,1
10,0.1511828330744411,0.23780700105115832,0.9208152391066622,0.5520050067889597,0
