epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.9833277384546995,0.6073341939202228,0.8156569387197173,0.2292231369800483,1
2,0.564459844852504,0.48958534587921715,0.8472824651171349,0.2884391167756719,1
3,0.46524364341403623,0.40880990240968573,0.8685912428762197,0.339875424032152,1
4,0.41081976607973014,0.40045081951416034,0.870386925103045,0.347193979325213,1
5,0.37804505136803485,0.34874809337817486,0.8853244540187584,0.3865144866549772,1
6,0.34923823762036205,0.3311322472618534,0.8912072080301564,0.40843710549407,1
7,0.33339064972626736,0.3272608364575002,0.8916837915597662,0.4147178016012583,1
8,0.31576581404524995,0.3112923665370787,0.8972607454733765,0.4410246213896786,1
9,0.3034295777025524,0.3006129396394958,0.8996402293804677,0.4480675076405081,1
10,0.28799350709023697,0.2895654447547199,0.902562786528432,0.45565746064579843,1
11,0.27753681896433546,0.2869554439191061,0.9032773003764301,0.46855832664869834,1
12,0.2665722879813514,0.29770494546254905,0.8995844187678752,0.46278294022559896,0
13,0.25865476104983887,0.2892822214924952,0.9020638261797611,0.4616422248755284,0
14,0.25059349282764315,0.29488563577708454,0.9009804562636693,0.47093059520270275,1
15,0.24232766536273007,0.2707735539124439,0.9087667842572342,0.489286602217298,1
16,0.23319877811382503,0.2684082157438568,0.908711187226615,0.5021178079386011,1
17,0.22384882294939282,0.2638341075719446,0.9098329033216268,0.5012669136294756,0
18,0.22313049147012015,0.305265982892279,0.89516019962357,0.4623407093547525,0
19,0.21444474237832592,0.27192417182238876,0.9083622928583446,0.4993938355401658,0
20,0.20935228284606217,0.2681403547565517,0.9079221496992765,0.503645497782763,1
21,0.203330862488054,0.2580930260517716,0.9128002962546266,0.5186791868356778,1
22,0.20070279313961611,0.27735075743650844,0.9065467803667564,0.4972052662509859,0
23,0.19954743418183676,0.2595625144515994,0.9128600006308882,0.5227042482347412,1
24,0.19053622106216703,0.25824618897078655,0.9124297151013627,0.521413572379351,0
25,0.18730140898800088,0.2550858833587667,0.9137922530860952,0.5278037814239849,1
26,0.18361583110583896,0.2535137694183622,0.9151304098670928,0.5315974579785817,1
27,0.18074031562995974,0.2593279756094212,0.9125223275309136,0.5351151787444242,1
28,0.17714622365241894,0.25933383619801353,0.9132822357629542,0.5275788322426832,0
29,0.1721593400196654,0.2576207898827934,0.9146243191663863,0.5380990514303112,1
30,0.17098163844918596,0.2589081571930029,0.9145225555707436,0.5405110204835248,1
