epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.3983452740177342,0.6767617882822275,0.8687197206479222,0.2839402770279776,1
2,0.6339951221303164,0.4610238730666775,0.8893981522859186,0.34563351923725627,1
3,0.46497793338326054,0.3720412057790589,0.8994666036654609,0.39339826189321186,1
4,0.3808919502010102,0.3320222873626776,0.9044767438803836,0.406511116577267,1
5,0.33053602605917826,0.30574065017668106,0.9094223823393338,0.4379324684203018,1
6,0.2967180016662903,0.2982112854358165,0.9095431383012281,0.4399903412549363,1
7,0.2690337323950054,0.2802733669852184,0.9124931818062332,0.4550234609782742,1
8,0.24555122853327535,0.278885333205938,0.9121711823372308,0.4661371597231881,1
9,0.22693726382322896,0.2662487484083522,0.9146935854433041,0.48155055226269566,1
10,0.21369759076060107,0.26217936077637755,0.9157586037390646,0.49240230221718767,1
