epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7338619260436829,0.3473089783782112,0.8981735291102372,0.384564074359577,1
2,0.3384951857127194,0.2815169911445551,0.9101520440780619,0.4332898393039388,1
3,0.27788760842255644,0.261102984001306,0.9134975592509254,0.47964112560905087,1
4,0.24380433633572798,0.2449389305241496,0.9177801899762366,0.508277859705435,1
5,0.21862347551296443,0.24231512475543196,0.9183219324371215,0.5221049150248804,1
6,0.2033439049723971,0.2558291654928536,0.9148176437110952,0.5232238917658774,1
7,0.18953101488272456,0.23130750610000514,0.9217981597777171,0.550309390264842,1
8,0.17106997526846401,0.24572762421772265,0.9191978156807284,0.537793160377466,0
9,0.15831138488223429,0.23123056330238023,0.9222373336032134,0.5657271784585095,1
10,0.15054785517353136,0.2410982093531864,0.9211562638006814,0.5551051478654373,0
