epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.8239439450099153,1.3446397515036377,0.8857281896660498,0.2900453348642732,1
2,1.0856274533528325,0.8188315758313658,0.8996254757949192,0.308516028303067,1
3,0.7045311227130184,0.5676571584004573,0.9043147337388543,0.31876346868827204,1
4,0.5198595289343864,0.4939213341370245,0.8902116860226699,0.2980208978165202,0
5,0.42229760416658757,0.3757871670966835,0.9123613360111036,0.35361895080260114,1
6,0.3489939816942452,0.3355629637857465,0.9156719551753869,0.36351363687426913,1
7,0.3043158874867663,0.3054586386616426,0.9202818427721231,0.414585605138581,1
8,0.270106073767047,0.28989548265211995,0.9196327835842867,0.4362246156124064,1
9,0.2450176030898463,0.2699956668498218,0.923697100673999,0.45244235996999377,1
10,0.22427912837078529,0.29417036355424214,0.915124281707394,0.4838940974348884,1
