epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.8296019608892686,0.3761358534664036,0.8961984215963577,0.3703841760680344,1
2,0.36667066267375265,0.2925962963784527,0.909715531812542,0.42384719637807244,1
3,0.29273155704391185,0.26968583625065684,0.9129913864033059,0.4587489783029135,1
4,0.2528372338817035,0.2555172806392608,0.9158689434724091,0.4850336993934342,1
5,0.22756405456321066,0.25057775666623866,0.9165750290471484,0.5068639953243443,1
6,0.20737862893616343,0.25017608678116293,0.9162698696952809,0.510715565185117,1
7,0.19001977095567066,0.23970468534836056,0.9205780645398721,0.5365187175380729,1
8,0.17388060913441883,0.24453052511366027,0.9181694020493355,0.5266097535297047,0
9,0.15979462399046615,0.2332101943395019,0.9221664901055686,0.5546243789060786,1
10,0.15229226256988157,0.2368866592685756,0.9218598685386524,0.5505349581249511,0
