epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.04431232816033,1.6595756638579542,0.8772482788578819,0.2880666962525141,1
2,1.5155530510609312,1.3169915400154657,0.8932962040240158,0.3056622202891736,1
3,1.1866267641358674,1.0237476613929102,0.9006328926753869,0.3108154046645135,1
4,0.9175754714589353,0.7999107453415564,0.9044915960422275,0.333382380855098,1
5,0.7279148910297351,0.6468199714516888,0.9069089825349091,0.33755858251365056,1
6,0.5893210288094608,0.5509003189017603,0.9128671802710717,0.3720338388614765,1
7,0.49135890488826595,0.46748298526933346,0.9127736149373318,0.3616923921854486,0
8,0.4183091234463369,0.40788877968993514,0.9187982366672275,0.4063311046912828,1
9,0.3635721755212157,0.3751467471167666,0.9206374403284825,0.4186765257248778,1
10,0.32137880160172033,0.35877040923042863,0.9202798712462147,0.4278682159559063,1
