epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.8543071841423995,1.3760361103478864,0.8881894426101952,0.2924832827826153,1
2,1.1450375695715995,0.8779621666565558,0.9004294476310145,0.3087922875148988,1
3,0.7548330942495766,0.5930884397848137,0.9053029282417143,0.3144419128690044,1
4,0.5480546981757651,0.4761476774234951,0.9067763152706511,0.33951442947212057,1
5,0.44133036404787973,0.4021576010843947,0.912008695743607,0.3546171982452275,1
6,0.3643725522428691,0.3459548746432462,0.9159086861488476,0.36414039414147964,1
7,0.31302315601985087,0.3153108858163713,0.9196091909909152,0.4097055847938975,1
8,0.2803186226307985,0.2908430435214678,0.9226773288978382,0.44651756477456517,1
9,0.24956399767528706,0.2737702343858588,0.9247439316432537,0.47382053864932333,1
10,0.22522606329382389,0.2763273570370706,0.9232499093098082,0.49132790676945304,1
