epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,2.171058209934889,1.8061408954866802,0.873322165734354,0.28158810935142203,1
2,1.725494982976599,1.5615123123692631,0.8904999723986373,0.30799885135508354,1
3,1.4773384836911354,1.3321210040057812,0.8974014631350942,0.33133462754465215,1
4,1.2611194206069762,1.1401335023453867,0.9015699260809219,0.3370720510038651,1
5,1.079282841028266,0.9854280367834571,0.9019988972598418,0.335549764026699,0
6,0.9144231483450493,0.8411505612999722,0.9076670835348671,0.3427631842120036,1
7,0.7758406276420691,0.7115630432863095,0.9077464867408311,0.33802058950276476,0
8,0.6685793170531323,0.6331477557505766,0.9109805285529525,0.3541796567359912,1
9,0.5824371827634774,0.5652787168767218,0.9122272722493271,0.35302121805101094,0
10,0.5100362081614291,0.5213735036221038,0.9131795356925051,0.37067099289076494,1
