epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.6009832003730693,0.820993701108853,0.8585450533100606,0.27383317469878704,1
2,0.7615549033651756,0.5487867689228957,0.8805261542627019,0.3129445727641458,1
3,0.557663484115126,0.4345101529223441,0.8928796041701716,0.3613195600564014,1
4,0.4525348682409978,0.37867977693777227,0.8995042269515477,0.38932329118556624,1
5,0.38812602349953434,0.3412708127482582,0.9041025318335717,0.4094125213154596,1
6,0.34587972460373506,0.32584472459867536,0.9052629226951547,0.41743173695703517,1
7,0.3125944062416074,0.30330859078533073,0.9091590029073435,0.4374575101025899,1
8,0.2857124987831834,0.29511887248239477,0.9101485774783395,0.4440578666529859,1
9,0.26344718973990966,0.2843980485144727,0.9113611152002019,0.4525072650495281,1
10,0.2472457229670215,0.27824923548531566,0.912680542485069,0.4587044675473414,1
