1,0.733606
2,0.337417
3,0.277077
4,0.242403
5,0.218904
6,0.201075
7,0.182426
8,0.171132
9,0.157927
10,0.150530
11,0.141903
12,0.138898
13,0.135298
14,0.130108
15,0.122826
16,0.118282
17,0.116282
18,0.112682
19,0.110391
20,0.108108
21,0.107555
22,0.106035
23,0.104617
24,0.102497
25,0.097944
26,0.096668
27,0.094855
28,0.093498
29,0.092437
30,0.157091
