epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.7336062305351994,0.34573327925452313,0.8981547667553416,0.3832029146365227,1
2,0.33741721166166266,0.27975778825189995,0.9110266951179761,0.4317731996644946,1
3,0.2770772639564323,0.25967560156999336,0.9136029537401161,0.4812468002624559,1
4,0.2424025529270294,0.2501066925949235,0.9167248650161928,0.49557814917173426,1
5,0.21890364143378638,0.24896778078050344,0.9163401874526834,0.5145040586404926,1
6,0.20107459548983544,0.23912141695718905,0.9190980893285245,0.5369862922687488,1
7,0.18242567490032238,0.23053266136113598,0.9222998474038947,0.5498372260795289,1
8,0.1711319725466961,0.24594272542769943,0.918192419614317,0.5296036438238046,0
9,0.15792721456822406,0.23149495035369816,0.922573018747897,0.5605662903351862,1
10,0.1505296305974378,0.23209239662816675,0.9233868482135347,0.5646479714742312,1
11,0.14190259937600314,0.24152247824306283,0.921678422437542,0.5683226687704213,1
12,0.1388975602011594,0.2505019957132006,0.9188510571321922,0.5620676960144734,0
13,0.13529764760658897,0.2378813400764324,0.9242256339112971,0.5775437888108168,1
14,0.13010806050690213,0.23788530881921505,0.9228742186185649,0.5873974826886501,1
15,0.12282591884819229,0.24422948930818653,0.9241489251240746,0.5909370662620943,1
16,0.11828186851503389,0.2423528629990638,0.9256425531523385,0.6042943389415465,1
17,0.11628207212618397,0.24174572577547096,0.9254254060029021,0.5966103109547558,0
18,0.11268166628514029,0.24018431068830504,0.925715811769221,0.596767333077805,0
19,0.1103911933457202,0.25134269584316266,0.9255961072878113,0.5958440367890894,0
20,0.10810770170553947,0.24404407638560072,0.9263759443609102,0.6065064621783931,1
21,0.10755515902753476,0.25481003797631885,0.92629976131393,0.6080173801330516,1
22,0.1060345947101121,0.2505908973244286,0.9273476273342867,0.602864399286836,0
23,0.10461723384595831,0.25266410320154914,0.9255756527065108,0.6075844759498068,0
24,0.10249707452506929,0.2535007673028661,0.9260798704576043,0.6035944456337422,0
25,0.09794429702673009,0.2552483375027555,0.9270826706815697,0.6126589215366711,1
26,0.09666806551118624,0.2555941253258755,0.9280816757181611,0.6205599066422988,1
27,0.09485463152195514,0.2574093073887267,0.9266812187184555,0.6173907454960972,0
28,0.0934977133701372,0.26435084117533864,0.9262580306822006,0.6179201200310661,0
29,0.09243651943452902,0.2662676182722179,0.9272212360941706,0.6204332624705587,0
30,0.15709111625585448,0.23532072800646558,0.9233905119658479,0.6056798414979501,0
