epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,0.5745932094266772,0.3388618914307688,0.891775368938215,0.4010952338368549,1
2,0.32910495749959706,0.2791409278301018,0.9067120106672695,0.4637254655943775,1
3,0.28769586484305554,0.2611997174462592,0.91054163402696,0.5000566955403533,1
4,0.26422597274494874,0.24947246961285577,0.9149727535119448,0.5347459282310866,1
5,0.2523628577098962,0.24158785846159564,0.9157873058704156,0.5423573961233636,1
6,0.24027969216691142,0.24407256435738278,0.9150863298336558,0.542632893958585,1
7,0.2296923992212138,0.2318113885448887,0.919461145824571,0.558875510950912,1
8,0.21993501067522314,0.23645020072745762,0.917275167185397,0.5451312006411838,0
9,0.21282979654600417,0.22634592096786318,0.9209186456405619,0.5704040254612059,1
10,0.2040376907919747,0.22757869646013346,0.9194759815570323,0.574521106075641,1
