metric,value
best_epoch,10
val_loss,0.401476
val_pixel_accuracy,0.920691
val_mean_iou,0.405664

class_id,gt_pixels,pred_pixels,tp_pixels,union_pixels,iou,status
0,13426,0,0,13426,0.000000,present_in_gt_not_predicted
1,148307,0,0,148307,0.000000,present_in_gt_not_predicted
2,67818,0,0,67818,0.000000,present_in_gt_not_predicted
3,13923779,14047795,12988960,14982614,0.866936,present
4,23519044,23771907,22691390,24599561,0.922431,present
5,71845,0,0,71845,0.000000,present_in_gt_not_predicted
6,137257,0,0,137257,0.000000,present_in_gt_not_predicted
7,4845315,4818414,4400244,5263485,0.835994,present
8,302346,278991,242890,338447,0.717660,present
9,40505,0,0,40505,0.000000,present_in_gt_not_predicted
10,911811,937900,884581,965130,0.916541,present
11,4148624,4264905,3812615,4600914,0.828665,present
12,928096,993598,843470,1078224,0.782277,present
13,6629909,7035962,6177341,7488530,0.824907,present
14,1118808,1126907,1066808,1178907,0.904913,present
15,436338,315301,199425,552214,0.361137,present
16,22,0,0,22,0.000000,present_in_gt_not_predicted
17,4249,0,0,4249,0.000000,present_in_gt_not_predicted
18,338489,337188,256267,419410,0.611018,present
19,2815384,2665795,2226948,3254231,0.684324,present
20,3615,0,0,3615,0.000000,present_in_gt_not_predicted
21,53749,0,0,53749,0.000000,present_in_gt_not_predicted
22,85408,10817,9784,86441,0.113187,present
23,286740,261080,238598,309222,0.771607,present
24,35676,0,0,35676,0.000000,present_in_gt_not_predicted
