epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.2258311013046654,0.634112810382612,0.8368966473544751,0.25104778038274633,1
2,0.6126980338829351,0.483136601355002,0.8628966052952557,0.31300572317267705,1
3,0.49733373404511205,0.41547086670453265,0.8768470733355064,0.3520638615230343,1
4,0.4374429763125027,0.37809707346706983,0.8841782910024815,0.36789892111872774,1
5,0.40301092623381624,0.3532677420376127,0.8905429680928247,0.3808481377810201,1
6,0.375929373037759,0.34127895528021923,0.8925175662958446,0.3918722605435115,1
7,0.3559562641057538,0.32091209148012934,0.8967598628869449,0.4107981348479908,1
8,0.3399442954598935,0.3131300291976569,0.8988373583130047,0.425760981517808,1
9,0.3259392164061353,0.2974354842950967,0.9028300597240915,0.43968989888378607,1
10,0.31642462749086775,0.29282244875485614,0.9033401920529105,0.4455038672585441,1
