epoch,train_loss,val_loss,val_pixel_accuracy,val_mean_iou,is_best
1,1.6248435546025863,0.8398891267834249,0.8573205878564519,0.27227268663030235,1
2,0.7775393261874212,0.5599088642350116,0.8795963333561154,0.309366820223386,1
3,0.5694270465665803,0.4423319338789538,0.8919986113885852,0.35750833283214495,1
4,0.4617670392661425,0.38507191987249445,0.8987195267812079,0.38641775582933613,1
5,0.3956610615332013,0.34627544663315024,0.9035237246856074,0.4069284639286059,1
6,0.35222400601630094,0.32837792332528576,0.9052796806653769,0.415453569507943,1
7,0.3180678193610871,0.30661909950052263,0.9086802014110869,0.43567541055518605,1
8,0.29054872228663164,0.2979763775542479,0.9096411724270272,0.44146067782591236,1
9,0.2678863105753082,0.2864523152563806,0.9111366569755215,0.44857277126300477,1
10,0.25115368934630067,0.2804272620867271,0.9122937126724427,0.4564313862773598,1
